department_id,department_name,shift_id,shift_date,shift_type,start_time,end_time,staff_type,staff_subclass,assigned_staff_count,minimum_required_per_shift
14,Pulmonology,35669,2026-03-03,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
14,Pulmonology,35669,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
14,Pulmonology,35669,2026-03-03,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35669,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35669,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",4,6
14,Pulmonology,35669,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",1,6
14,Pulmonology,35684,2026-03-03,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
14,Pulmonology,35684,2026-03-03,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
14,Pulmonology,35684,2026-03-03,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35684,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35684,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35699,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35699,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
14,Pulmonology,35699,2026-03-04,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35699,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35699,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
14,Pulmonology,35714,2026-03-04,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
14,Pulmonology,35714,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35714,2026-03-04,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35714,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
14,Pulmonology,35729,2026-03-04,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
14,Pulmonology,35729,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
14,Pulmonology,35729,2026-03-04,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35729,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35729,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35744,2026-03-05,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
14,Pulmonology,35744,2026-03-05,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
14,Pulmonology,35744,2026-03-05,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35744,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35744,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",4,6
14,Pulmonology,35744,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",1,6
14,Pulmonology,35759,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35759,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
14,Pulmonology,35759,2026-03-05,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35759,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35759,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
14,Pulmonology,35774,2026-03-05,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
14,Pulmonology,35774,2026-03-05,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35774,2026-03-05,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35774,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35774,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35789,2026-03-06,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
14,Pulmonology,35789,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
14,Pulmonology,35789,2026-03-06,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35789,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
14,Pulmonology,35804,2026-03-06,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
14,Pulmonology,35804,2026-03-06,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
14,Pulmonology,35804,2026-03-06,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35804,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35804,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35819,2026-03-06,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35819,2026-03-06,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
14,Pulmonology,35819,2026-03-06,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35819,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35819,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
14,Pulmonology,35819,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",1,6
14,Pulmonology,35834,2026-03-07,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
14,Pulmonology,35834,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35834,2026-03-07,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35834,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35834,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
14,Pulmonology,35849,2026-03-07,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
14,Pulmonology,35849,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
14,Pulmonology,35849,2026-03-07,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35849,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35849,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35864,2026-03-07,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
14,Pulmonology,35864,2026-03-07,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
14,Pulmonology,35864,2026-03-07,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35864,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
9,Radiology,35559,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
9,Radiology,35559,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
9,Radiology,35559,2026-03-01,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35559,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35559,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35559,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
9,Radiology,35574,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
9,Radiology,35574,2026-03-01,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
9,Radiology,35574,2026-03-01,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35574,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
9,Radiology,35589,2026-03-01,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
9,Radiology,35589,2026-03-01,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
9,Radiology,35589,2026-03-01,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35589,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35589,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
9,Radiology,35589,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",1,6
9,Radiology,35604,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Records Officer",1,2
9,Radiology,35604,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
9,Radiology,35604,2026-03-02,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35604,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35604,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
9,Radiology,35619,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
9,Radiology,35619,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
9,Radiology,35619,2026-03-02,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35619,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
9,Radiology,35619,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
9,Radiology,35634,2026-03-02,Night,23:00:00,07:00:00,Administrative,"Records Officer",1,2
9,Radiology,35634,2026-03-02,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
9,Radiology,35634,2026-03-02,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35634,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35634,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35634,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
9,Radiology,35649,2026-03-03,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
9,Radiology,35649,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
9,Radiology,35649,2026-03-03,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35649,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
9,Radiology,35664,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
9,Radiology,35664,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
9,Radiology,35664,2026-03-03,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35664,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35664,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",4,6
9,Radiology,35664,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",1,6
9,Radiology,35679,2026-03-03,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
9,Radiology,35679,2026-03-03,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
9,Radiology,35679,2026-03-03,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35679,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35679,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",4,6
9,Radiology,35694,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"Records Officer",1,2
9,Radiology,35694,2026-03-04,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
9,Radiology,35694,2026-03-04,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35694,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
9,Radiology,35694,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
9,Radiology,35709,2026-03-04,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
9,Radiology,35709,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
9,Radiology,35709,2026-03-04,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35709,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
9,Radiology,35724,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Records Officer",1,2
9,Radiology,35724,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
9,Radiology,35724,2026-03-04,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35724,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35724,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35724,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
9,Radiology,35739,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
9,Radiology,35739,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
9,Radiology,35739,2026-03-05,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35739,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35739,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",4,6
9,Radiology,35739,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",1,6
9,Radiology,35754,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
9,Radiology,35754,2026-03-05,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
9,Radiology,35754,2026-03-05,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35754,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
9,Radiology,35754,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
9,Radiology,35769,2026-03-05,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
9,Radiology,35769,2026-03-05,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
9,Radiology,35769,2026-03-05,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35769,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35769,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",4,6
9,Radiology,35784,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Records Officer",1,2
9,Radiology,35784,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
9,Radiology,35784,2026-03-06,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35784,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
9,Radiology,35799,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
9,Radiology,35799,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
9,Radiology,35799,2026-03-06,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35799,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35799,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35799,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
9,Radiology,35814,2026-03-06,Night,23:00:00,07:00:00,Administrative,"Records Officer",1,2
9,Radiology,35814,2026-03-06,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
9,Radiology,35814,2026-03-06,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35814,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
9,Radiology,35814,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
9,Radiology,35814,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",1,6
9,Radiology,35829,2026-03-07,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
9,Radiology,35829,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
9,Radiology,35829,2026-03-07,Morning,07:00:00,15:00:00,Doctor,Radiology,3,3
9,Radiology,35829,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
9,Radiology,35829,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
9,Radiology,35844,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
9,Radiology,35844,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
9,Radiology,35844,2026-03-07,Evening,15:00:00,23:00:00,Doctor,Radiology,3,3
9,Radiology,35844,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
9,Radiology,35844,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
9,Radiology,35859,2026-03-07,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
9,Radiology,35859,2026-03-07,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
9,Radiology,35859,2026-03-07,Night,23:00:00,07:00:00,Doctor,Radiology,3,3
9,Radiology,35859,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
