substance_id,active_substance_name,allergic_patients_count,drugs_containing_substance_count
9611,"Betula Pendula Pollen Extract, Algeldrate, Alnus Glutinosa Pollen Extract, Corylus Avellana Pollen E",0,2
2700,"Betula Pollen",0,2
9392,"Betula, Beech, Oak, Plane Pollen",0,2
3363,"Betula, Corylus Avellana, Alnus",0,2
5860,"Betulae Folium, Crataegi Folium Cum Flore, Lupuli Flos, Origanum Vulgare, Alchemillae Herba, Hyperic",0,2
8329,"Betulae Folium, Equisetum Stem, Restharrow Root, Solidago Virgaurea",0,2
11095,"Betulae Folium, Restharrow Root, Petroselinum Crispum Root, Menthae Piperitae Herba, Herniaria Glabr",0,2
10423,"Betulae Folium, Sambuci Flos, Restharrow Root, Petroselinum Crispum Root, Polygoni Avicularis Herba,",0,2
2748,"Betulae Folium, Solidago Virgaurea, Orthosiphon Folium",0,2
8638,"Bifidobacterium Longum, Culture Lyophilisate Of Lactobacillus Gasseri",0,2
6298,"Bilberry Fruit, Dried",0,2
10897,"Bilberry Fruit, Dried, Matricariae Flos, Sage Leaf (Salvia Officinalis), Rhizoma Tormentillae, Menth",0,2
2328,"Biotin, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Riboflavin, Thiamine Nitrate, Pyridoxine",0,2
3262,"Bismuth Subgallate, Charcoal, Activated, Citric Acid Monohydrate",0,2
2709,"Bismuth Subnitrate Bpc, Iodoform Bpc",0,2
9772,"Borago Officinalis E Foliis Ferm 34b Dil. D5 (Hab, Vs. 34b), Cuprum Aceticum Dil. D5 Aquos. (Hab, Vs",0,2
9646,"Borago Officinalis E Foliis Ferm 34b Ø (Hab, Vs. 34b), Hamamelis Virginiana E Foliis Ferm 33d Ø (Hab",0,2
8661,"Boric Acid, Carbaethopendecinium Bromide, Borax",0,2
10398,"Bornaprine Hydrochloride",0,2
1582,"Botulinum Antitoxin Type A, Botulinum Antitoxin Type B, Botulinum Antitoxin Type E",0,2
906,"Botulinum Toxin Type A For Injection Ph. Eur.",0,2
5950,"Bovine Bile Extract",0,2
2903,"Bramble Blackberry Leaf",0,2
8128,"Bromhexine Hydrochloride, Oxymetazoline Hydrochloride",0,2
6703,"Bromperidol Decanoate",0,2
6657,"Brompheniramine Maleate, Paracetamol, Caffeine",0,2
1618,"Bryonia Cretica Ferm 33b Dil. D2, Apis Mellifica Ex Animale Toto Gl Dil. D4 (Hab, Vs. 41c)",0,2
6165,"Bryonia D3, Aconitum Napellus D3, Eupatorium Perfoliatum D2, Lachesis D11, Phosphorus D4",0,2
551,"Bryonia D6, Aconitum Napellus D6, Gentiana Lutea D1, Ferrum Phosphoricum D12, Acidum Lacticum D12",0,2
3003,"Bryophyllum Rh Dil. D5, Conchae Dil. D7 Aquos.",0,2
631,"Budesonide, Formoterol Fumarate Dihydrate Ph.Eur.",0,2
7648,"Bupivacaine Hydrochloride, Glucose Monohydrate",0,2
10335,"Bupivacaine Hydrochloride, Methylprednisolone Acetate",0,2
3029,Bupropion,0,2
8666,"Butalbital, Propyphenazone, Caffeine",0,2
8860,"Butyl Parahydroxybenzoate, Ethyl Parahydroxybenzoate E214, Methyl Parahydroxybenzoate, Propyl Parahy",0,2
6294,"Caffeine Ph. Eur., Paracetamol Ph. Eur.",0,2
8862,"Caffeine, Paracetamol Dc 90 %",0,2
10818,"Cajuput Oil, Camphor, Menthol Ph. Eur., Clove Oil Ph. Eur.",0,2
3116,"Calcipotriol Monohydrate, Betamethasone Dipropionate (Ph. Eur.)",0,2
3117,"Calcipotriol, Betamethasone Dipropionate (Ph. Eur.)",0,2
3094,"Calcium Acetate Anhydrous",0,2
9775,"Calcium Carbonate, Magnesium Carbonate",0,2
8028,"Calcium Carbonicum D8, Agnus Castus D3, Gelsemium Sempervirens D4, Cimicifuga Racemosa D4, Ambra Gri",0,2
3604,"Calcium Chloride Hexahydrate",0,2
3789,"Calcium Chloride, Glucose Monohydrate",0,2
4336,"Calcium Chloride, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monoh",0,2
9892,"Calcium Chloride, Potassium Chloride, Sodium Chloride, Sodium Hydroxide, Lactic Acid",0,2
9890,"Calcium Chloride, Potassium Chloride, Sodium Chloride, Sodium Lactate (As 50% Solution)",0,2
4518,"Calcium Chloride, Sodium Lactate Solution, Sodium Chloride, Glucose Monohydrate, Magnesium Chloride",0,2
4761,"Calcium Dobesilate, Lidocaine Hydrochloride",0,2
1577,"Calcium Folinate Hydrate",0,2
6894,"Calcium Iodatum Dil. D8, Conium Maculatum Dil. D6, Galium Aparine Dil. D6, Juglans Regia Spag. Peka",0,2
2225,"Calcium Ion, Hydrogen Carbonate",0,2
5266,"Calcium Ion, Magnesium",0,2
2230,"Calcium Ion, Sodium Ion, Chloride Ion, Hydrogen Carbonate",0,2
3129,"Calcium Lactate Gluconate Anhydrate, Calcium Lactobionate Dihydrate",0,2
3110,"Calcium Levofolinate Pentahydrate",0,2
3144,"Calcium Pantothenate",0,2
11404,"Calcium Pantothenate, Nicotinamide, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride",0,2
3113,"Calcium Phosphate, Tribasic",0,2
3061,"Calcium, Cholecalciferol Concentrate",0,2
2783,"Calcium, Iron, Magnesium, Potassium, Sodium, Water, Chloride Ion, Iodide, Bromide",0,2
10373,"Calcium, Lactic Acid, Magnesium, Potassium, Sodium, Chloride Ion",0,2
190,"Calcium-Sodium-Hydrogencitrate (6:6:3:7)",0,2
11376,"Calendula Officinalis 2a Dil. D4",0,2
11317,"Calendula Officinalis D3, Echinacea Purpurea D5, Apis Mellifica D7, Atropa Bella-Donna D5, Plantago",0,2
10943,"Calendula Officinalis D4, Arnica Montana D4, Symphytum Officinale D6, Hypericum Perforatum D4",0,2
11377,"Calendula Officinalis Flor. C. Cal. Paraffinum Liquidum, Echinacea Rh Ø, Euphrasia Rh Ø",0,2
6957,"Calendula Tincture",0,2
5799,"Camphor, Ethanol 96.6 % (V/V)",0,2
8016,"Camphor, Eucalyptus Oil, Pine Needle Oil (Pinus Sylvestris)",0,2
5353,"Camphor, Racemic, Eucalyptus Oil, Turpentine Purified",0,2
11298,"Camphor, Siberian Fir Oil, Menthol Ph. Eur.",0,2
9114,"Camphora D3, Cuprum Sulfuricum Dil. D4, Acidum Arsenicosum Spag. Glückselig Dil. D4, Arnica Montana",0,2
10320,"Camphora D3, Cuprum Sulfuricum Dil. D4, Arnica Montana E Floribus Sicc. Glückselig Dil. D2, Aurum Ch",0,2
9121,"Camphora D3, Cuprum Sulfuricum Dil. D4, Silybum Marianum Dil. D2, Acidum Arsenicosum Spag. Glückseli",0,2
10291,"Camphora Dil. D3 Aquos. (Hab, Sv 5b), Hypophysis Bovis Gl Dil. D7 (Hab, Vs. 41a), Skorodit Dil. D5,",0,2
3211,"Candesartan, Hydrochlorothiazide",0,2
697,"Candida Albicans E Volumine Cellulae (Lyophil., Steril.) D3",0,2
3226,"Cantharis Ex Animale Toto Gl Dil. D5 (Hab, Vs. 41c), Equisetum Arvense Ex Herba Ferm 35b Dil. D2 (Ha",0,2
10395,"Capsicum Fruit Soft Extract",0,2
3240,"Capsicum Oleoresin",0,2
8480,"Capsicum Tincture Bpc, Benzoin Tincture Bpc 1973, Cetylpyridinium Chloride Bp",0,2
2580,"Caraway Fruit, Fennel, Bitter, Matricariae Flos, Pimpinella Anisum",0,2
2703,"Carbo Betulae, Chamomilla Recutita, Radix, Ethanol. Decoctum Ø, Antimonit Trit. D2",0,2
9200,"Carbo Vegetabilis Dil. D5, Cichorium Intybus E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Oxalis A",0,2
8334,"Carbocisteine, Sobrerol",0,2
7417,"Carbocysteine Lysine Salt Monohydrate",0,2
5981,"Carbomer 980 Nf",0,2
6461,"Carbon Dioxide, Hydrogen Carbonate",0,2
3264,"Carbon Dioxide, Oxygen",0,2
6050,"Carmellose Sodium, Dipotassium Phosphate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium",0,2
4437,"Carnitine Hydrochloride, Cyproheptadine Hydrochloride, Arginine Aspartate",0,2
1168,Carp,0,2
6513,"Cartilago Articularis Bovis Gl Dil. D11 (Hab, Vs. 41b), Silberhornerz Dil. D5 (Hab, Vs. 6), Viscum A",0,2
9364,"Cat Epithelium Extract",0,2
10059,"Causticum Hahnemanni Dil. D4, Solidago Virgaurea Dil. D 3, Petroselinum D3, Populus Tremuloides Dil.",0,2
36,"Cayenne Pepper Soft Extract",0,2
3399,Cefalotin,0,2
3420,Cefatrizine,0,2
1527,"Cefepime Hydrochloride",0,2
3436,"Cefradine Ph. Eur.",0,2
3441,"Ceftazidime, Sodium Carbonate",0,2
3430,"Ceftizoxime Sodium",0,2
3438,"Ceftriaxone Disodium Salt Hemiheptahydrate, Lidocaine Hydrochloride",0,2
3455,Celiprolol,0,2
10693,"Centaurium Erythraea",0,2
6123,"Cerebellum Bovis Gl Dil. D15 (Hab, Vs. 41a), Corpora Quadrigemina Bovis Gl Dil. D15 (Hab, Vs. 41a),",0,2
3484,"Cerebellum Bovis Gl Dil. D8 (Hab, Vs. 41a), Corpora Quadrigemina Bovis Gl Dil. D8 (Hab, Vs. 41a), Ep",0,2
3482,"Cerebellum Bovis Gl Dil. D8 (Hab, Vs. 41a), Corpora Quadrigemina Bovis Gl Dil. D8 (Hab, Vs. 41a), Hy",0,2
7699,"Cetrimide Bp",0,2
1565,"Cetrimide Ph. Eur., Dimeticone 20 Ph. Eur.",0,2
3589,"Cetrimide, Chlorhexidine Acetate",0,2
10078,"Cetrimide, Zinc Sulphate, Lidocaine Hydrochloride",0,2
1465,"Cetylpyridinium Chloride Monohydrate",0,2
929,"Cetylpyridinium Chloride, Chlorobutanol Hemihydrate, Eugenol",0,2
7997,"Cetylpyridinium Chloride, Lidocaine",0,2
4911,"Chamaelirium Luteum D6, Acidum Phosphoricum D6, Sepia Officinalis D6, Strychnos Ignatii D6, Anamirta",0,2
6987,"Chamomile Flower Liquid Extract (Propan-2-Ol 48% V/V), Der Native 1:2,0-2,8",0,2
6989,"Chamomile Oil, Chamomile Flower Extract (1: 4.0-4.5) Extracting Solvent: Ethanol 38.5% (M / M)",0,2
7743,"Chamomilla Recutita E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Lachesis Dil. D11 Aquos. (Hab, Vs. 5b)",0,2
3551,"Chelidonium Ferro Cultum Rh Dil. D3",0,2
5892,"Chelidonium Majus D6, Silybum Marianum D1, Taraxacum Officinale D6, Natrium Sulfuricum D12, Phosphor",0,2
3619,"Chelidonium Ø, Curcuma Xanthorrhiza, Rhizoma, Ethanol. Decoctum Ø",0,2
4815,"Chimaphila Umbellata D6, Populus Tremuloides D6, Chondrodendron D6, Pulsatilla Pratensis D6, Serenoa",0,2
3575,"Chloral Hydrate Bp",0,2
8123,"Chlorhexidine Dihydrochloride, Neomycin Sulfate",0,2
8518,"Chlorhexidine Dihydrochloride, Nystatin",0,2
8521,"Chlorhexidine Dihydrochloride, Nystatin, Dexamethasone",0,2
8519,"Chlorhexidine Dihydrochloride, Nystatin, Hydrocortisone",0,2
3517,"Chlorhexidine Gluconate, Cetrimonium Bromide",0,2
4219,"Chlorhexidine Gluconate, Chlorocresol, Hexamidine Diisetionate",0,2
3820,"Chlorhexidine Gluconate, Ethanol (96 Per Cent)",0,2
10218,"Chlorhexidine Gluconate, Hydrocortisone",0,2
3579,"Chlorhexidine Gluconate, Isopropyl Alcohol Ph. Eur.",0,2
4619,"Chlorocresol, Cetostearyl Alcohol",0,2
4221,"Chlorocresol, Hexamidine Diisetionate, Chlorhexidine Digluconate (20% Solution)",0,2
4460,"Chloroxylenol Bp",0,2
918,"Chlorphenamine Maleate Bp",0,2
2006,"Chlorphenamine Maleate, Phenylephrine Bitartrate, Acetylsalicylic Acid",0,2
9853,"Chlorphenamine Maleate, Phenylephrine Hydrochloride",0,2
5891,"Chlorphenamine Maleate, Pseudoephedrine Hydrochloride",0,2
5629,"Chlorphenamine Maleate, Tramazoline Hydrochloride",0,2
1733,"Chlorphenamine, Paracetamol, Phenylephrine",0,2
6185,"Chlorquinaldol, Metronidazole",0,2
1288,"Chlortalidone, Amiloride Hydrochloride Dihydrate",0,2
5088,"Chlortalidone, Azilsartan Medoxomil",0,2
2094,"Chlortetracycline Hydrochloride, Triamcinolone Acetonide",0,2
2062,"Chondroitin Sulfate Sodium, Glucosamine Sulfate Sodium Chloride",0,2
2879,"Chorionic Gonadotrophin",0,2
7361,"Cichorium Intybus E Planta Tota Ferm 33c Dil. D14 (Hab, Vs. 33c), Equisetum Arvense Ex Herba Ferm 35",0,2
3647,"Cichorium Intybus E Planta Tota Ferm 33c Dil. D3 (Hab, Vs. 33c), Stibium Metallicum Dil. D5, Pancrea",0,2
3646,"Cichorium Stanno Cultum Rh Dil. D3",0,2
3668,"Cilastatin Sodium, Imipenem",0,2
6201,"Cimetidine Hydrochloride",0,2
4806,"Cimicifuga D4, Gelsemium Sempervirens D4, Iris Versicolor D4, Spigelia Anthelmia D4, Sanguinaria Can",0,2
3182,"Cimicifuga Trit. D3, Cocculus Trit. D4, Cypripedium Pubescens Trit. D4, Ignatia Trit. D6, Lilium Tig",0,2
8751,"Cinchocaine Hydrochloride, Dexamethasone, Butylene Glycol",0,2
10636,"Cinchocaine Hydrochloride, Neomycin Sulfate, Tetracaine Hydrochloride, Benzocaine, Eugenol, Wool Alc",0,2
3684,"Cineraria Maritima, Herba Dil. D3",0,2
7608,"Cinis E Fructibus Avenae Sativae Cum Magnesio Phosphorico (1:1) Dil. D5 (Hab, Vs. 6), Formica Rufa E",0,2
3700,"Ciprofloxacin Hydrochloride Ph. Eur.",0,2
3702,"Ciprofloxacin Hydrochloride, Fluocinolone Acetonide",0,2
3697,"Ciprofloxacin Hydrochloride, Hydrocortisone",0,2
6380,"Citric Acid Monohydrate Ph. Eur, Disodium Phosphate Dodecahydrate Ph.Eur., Heparin Sodium Bp, Sodium",0,2
5916,"Citrullus Colocynthis D8, Carbo Vegetabilis Dil. D8, Nux Vomica Dil. D6",0,2
9394,"Cladosporium Herbarum",0,2
4654,"Clidinium Bromide, Diazepam",0,2
3784,"Clindamycin Hydrochloride Monohydrate",0,2
2892,Clopamide,0,2
3816,"Clopidogrel Hydrogen Sulfate, Acetylsalicylic Acid",0,2
8227,Clorofene,0,2
3825,"Clotrimazole Ph. Eur.",0,2
4435,"Clotrimazole, Dexamethasone",0,2
3221,"Clotrimazole, Hydrocortisone",0,2
3826,"Clotrimazole, Zinc Oxide",0,2
3828,"Clove Oil",0,2
3704,"Clove, D-Camphor, Myrobalan, Potentilla Aurea, Calcium Sulfate Hemihydrate, Plantaginis Lanceolatae",0,2
3831,Cloxazolam,0,2
3861,"Coal Tar Solution, Salicylic Acid, Sulfur",0,2
8600,"Cobalt Gluconate, Manganese Gluconate",0,2
11268,"Cocculus Trit. D4, Conium Maculatum Trit. D3, Nicotiana Tabacum Trit. D4",0,2
10898,"Cochlearia Officinalis Ex Herba Ferm 33b Dil. D2 (Hab, Vs. 33b), Stibium Metallicum Dil. D5, Potenti",0,2
1240,Coconut,0,2
3229,"Coconut Oil, Salicylic Acid, Distilled Coal Tar",0,2
6949,"Cod Fish Extract",0,2
7262,"Cod-Liver Oil",0,2
8211,"Codeine Camsilate",0,2
3856,"Codeine Phosphate Bp, Paracetamol Ph. Eur.",0,2
6626,"Codeine Phosphate Hemihydrate, Ibuprofen Arginine",0,2
3872,"Codeine Phosphate Ph.Eur.",0,2
9226,"Codeine, Erysimum (Hydroalcoolic Dried Extract )",0,2
5957,"Colchicum Autumnale Dil. D3, Actaea Spicata Dil. D3, Filipendula Ulmaria Mother Tincture, Bryonia Di",0,2
3905,"Colchicum, Tuber Rh Dil. D3",0,2
8582,"Colecalciferol Concentrate (Powder Form) (Sds)",0,2
11384,"Colecalciferol, Cholecalciferol Concentrate (Powder Form)",0,2
4109,"Colecalciferol, Nicotinic Acid, Calcium Gluconate",0,2
3188,"Colecalciferol, Zinc Oxide, Calcium Carbonate, Cupric Oxide, Magnesium Oxide, Manganese Sulfate, Bor",0,2
9648,"Colestyramine Anhydrous",0,2
3945,Colistimethate,0,2
3946,"Colistin Mesilate Sodium",0,2
2234,"Colistin Sulfate",0,2
3952,"Colocynthis D 30, Colocynthis D2, Colocynthis D10, Colocynthis D200, Pseudognaphalium Obtusifolium D",0,2
10406,"Colocynthis D 4, Ammonium Bromatum D4, Chamomilla D3, Cuprum Sulfuricum D6, Atropinum Sulfuricum D6,",0,2
5977,"Colocynthis D 4, Gelsemium D5, Belladonna D3, Nux Vomica D3, Daphne Mezereum D5, Rhus Toxicodendron",0,2
3957,Colophony,0,2
8394,"Coltura Liofilizzata Di Ceppo Selezionato Di Bacillo Di Döderlein (Lactobacillus Rhamnosus)",0,2
6400,"Compound Rhubarb Tincture Bp, Glycerin Bp, Capsicum Tincture Bpc",0,2
4144,Copper,0,2
8603,"Copper Gluconate, Colloidal Gold, Silver Gluconate",0,2
8604,"Copper Gluconate, Manganese Gluconate",0,2
10903,"Copper Gluconate, Manganese Gluconate, Ferrous Gluconate Hydrate",0,2
8605,"Copper Gluconate, Zinc Gluconate",0,2
7798,"Cor Bovis Gl Dil. D5 (Hab, Vs. 41c), Hepar Bovis Gl Dil. D5 (Hab, Vs. 41a), Mesenchym Bovis Gl Dil.",0,2
9464,"Cor Bovis Gl Dil. D7 (Hab, Vs. 41c), Conchae Dil. D9, Convallaria Majalis E Planta Tota Ferm 33c Dil",0,2
2227,"Coriander, Caraway Fruit, Fennel, Bitter, Pimpinella Anisum",0,2
4053,"Cornea Bovis Gl Dil. D6 (Hab, Vs. 41c), Corpus Vitreum Bovis Gl Dil. D6 (Hab, Vs. 41b), Levisticum O",0,2
6514,"Corpus Vitreum Bovis Gl Dil. D7 (Hab, Vs. 41b), Lens Cristallina Bovis Gl Dil. D11 (Hab, Vs. 41b), S",0,2
4066,"Cortisone Acetate",0,2
9414,"Corylus Avellana",0,2
9361,"Corylus Avellana Pollen Extract",0,2
9432,"Cow Epithelia",0,2
7154,"Cow Milk Extract",0,2
9481,"Crataegus Mother Tincture, Camphora Dil. D1",0,2
5460,"Crotamiton, Hydrocortisone",0,2
7631,"Croton Tiglium D6, Okoubaka Aubrevillei D4, Veratrum Album D12",0,2
2084,"Cucurbita Pepo, Flos Rec. Trit. D2, Apatit Trit. D5",0,2
9130,"Cupressus Sempervirens, Juniperus Communis L.",0,2
6052,"Cuprum Metallicum Dil. D5, Glandula Suprarenalis Dextra Bovis Gl Dil. D7 (Hab, Vs. 41a)",0,2
6054,"Cuprum Metallicum Dil. D5, Glandula Suprarenalis Sinistra Bovis Gl Dil. D7 (Hab, Vs. 41a)",0,2
5747,"Cyanocobalamin, Folic Acid Hydrate",0,2
5595,"Cyanocobalamin, Folic Acid, Ferrous (Ii) Glycine Sulfate Complex",0,2
2055,"Cyanocobalamin, Folic Acid, Ferrous Fumarate, Potassium Iodide",0,2
11405,"Cyanocobalamin, Glutamine, Dl-Phosphoserine",0,2
5749,"Cyanocobalamin, Potassium Iodide, Folic Acid Hydrate",0,2
2342,"Cyanocobalamin, Riboflavin, Thiamine Nitrate, Pyridoxine Hydrochloride",0,2
4545,"Cyclizine Hydrochloride, Dipipanone Hydrochloride",0,2
3652,Cycloserine,0,2
8856,"Cystine, Calcium Pantothenate, Thiamine Nitrate, Keratin, Saccharomyces Cerevisiae",0,2
4204,"Cystine, Pyridoxine Hydrochloride",0,2
7121,D-Camphor,0,2
9836,"D-Camphor, Eucalyptus Oil, Turpentine Purified",0,2
8818,"D-Camphor, Glycyrrhiza Glabra L. Radix, Iceland Moss, Calcium Sulfate Hemihydrate, Azadirachta Indic",0,2
289,"D-Camphor, Lavender Oil, Quarz Dil. D9 Oleos. (Hab, Vs. 8a Und 12j In Raffiniertem Erdnussöl), Aconi",0,2
9242,"Dactylis Glomerata Pollen",0,2
3868,"Dantron, Poloxamer 188",0,2
6049,"Dapiprazole Hydrochloride",0,2
4659,"Dapsone, Ferrous Oxalate",0,2
5400,"De-Oiled Enriched Phospholipids From Soya-Beans",0,2
5649,"Dehydrocholic Acid",0,2
9687,"Dehydrocholic Acid, Peppermint Oil, Dry Extract Of Raphanus Sativus Root (Der 30-42:1) With Activate",0,2
4323,"Delapril Hydrochloride, Indapamide",0,2
7944,"Dermatan Sulphate Sodium Salt",0,2
8422,"Dermatophagoides Pteronyssinus, Dermatophagoides Farinae, Aluminium Hydroxide",0,2
10245,"Destillat Aus Einer Mischung Von Rektifiziertem Eucalyptusöl Und Rektifiziertem Süßorangenöl (2:1)",0,2
4455,"Desvenlafaxine Benzoate",0,2
10310,"Dexamethasone Sodium Metasulphobenzoate, Framycetin Sulfate, Gramicidin",0,2
2097,"Dexamethasone Sodium Phosphate, Nystatin, Polymyxin B Sulfate, Oxytetracycline Hydrochloride",0,2
5696,"Dexamethasone Sodium Phosphate, Ofloxacin",0,2
4484,"Dexamethasone Valerate",0,2
7204,"Dexamethasone, Oxytetracycline",0,2
4490,Dexlansoprazole,0,2
6564,"Dexpanthenol, Allantoin, Ethyl Linoleate",0,2
8035,"Dexpanthenol, Nicotinamide, Pyridoxine, Riboflavin, Thiamine",0,2
284,"Dextromethorphan Hydrobromide, Dexpanthenol",0,2
2717,"Dextromethorphan Hydrobromide, Diphenhydramine Hydrochloride",0,2
2423,"Dextromethorphan Hydrobromide, Diphenhydramine Hydrochloride, Levomenthol",0,2
11478,"Dextromethorphan Hydrobromide, Doxylamine Hydrogen Succinate, Paracetamol, Ephedrine Sulfate",0,2
10268,"Dextromethorphan Hydrobromide, Ephedrine Hydrochloride",0,2
7712,"Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride, Triprolidine Hydrochloride, Guaifenesi",0,2
4509,Diamorphine,0,2
4529,"Diazepam Bp",0,2
4528,"Diazepam Ph. Eur.",0,2
8525,"Diazepam, Otilonium Bromide",0,2
3361,"Diclofenac Resinate",0,2
4543,"Diclofenac Sodium Ph. Eur.",0,2
4554,Diethylstilbestrol,0,2
4582,"Digoxin Immune Fab (Ovine)",0,2
8240,"Dihydralazine Mesilate",0,2
8241,"Dihydralazine Sulphate, Hydrated",0,2
4598,"Dimenhydrinate Bp",0,2
4236,"Dimenhydrinate, Chlorobutanol Hemihydrate",0,2
11266,"Dimenhydrinate, Nicotinic Acid, Pyridoxine Hydrochloride",0,2
11279,"Dimenhydrinate, Pyridoxine Hydrochloride",0,2
5838,"Dimethyl Fumarate, Ethyl Fumarate Calcium, Ethyl Fumarate Magnesium, Ethyl Fumarate Zinc",0,2
3239,"Dimethyl Sulfoxide, Nonivamide, Camphor, Racemic, Benzyl Nicotinate, Turpentine Oil",0,2
7545,"Dimeticone, Aluminium Oxide, Magnesium Hydroxide",0,2
8987,"Dimeticone, Guaiazulene",0,2
8847,"Dimeticone, Pancreatin",0,2
7916,"Dimeticone, Silica, Colloidal Anhydrous",0,2
11762,"Dinoprostone, Deoxyribonucleic Acid, Interleukin-1, Interleukin-2, Ribonucleic Acid, Interleukin-5,",0,2
4767,"Diphenhydramine Hydrochloride Ph. Eur., Paracetamol Ph. Eur.",0,2
2424,"Diphenhydramine Hydrochloride, Guaifenesin, Levomenthol",0,2
8373,"Diphenhydramine Hydrochloride, Naphazoline Hydrochloride, Neomycin Sulfate",0,2
2385,"Diphenhydramine Hydrochloride, Zinc Oxide, Camphor",0,2
10634,"Diphtheria Toxoid Adsorbed On Aluminium Hydroxide, Hydrated, Algeldrate",0,2
4228,"Diphtheria Toxoid, Tetanus Toxoid",0,2
4944,"Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Algeldrate",0,2
5780,"Dipotassium Phosphate",0,2
10359,"Dipotassium Phosphate, Potassium Dihydrogen Phosphate, Sodium Hydrogen Carbonate, Potassium Chloride",0,2
10377,"Disodium Phosphate Dihydrate, Sodium Dihydrogen Phosphate Dihydrate, Potassium Chloride, Sodium Chlo",0,2
5251,"Disodium Phosphate Dodecahydrate, Sodium Dihydrogen Phosphate Monohydrate",0,2
8615,"Disodium Phosphate, Anhydrous",0,2
7746,"Distillate From A Mixture (Up To): Melissa Officinalis Leaf (536 Mg), Inula Helenium Root (714 Mg),",0,2
9574,"Distilled Coal Tar",0,2
10787,"Disulfiram, Dipentamethylenethiuram Disulfide, Thiram, Tetramethylthiuram Monosulfide",0,2
10637,"Disulfiram, Thiomersal, Isothiazolinone, Mercaptobenzothiazole, P-Phenylenediamine, P-Tert-Butylphen",0,2
6537,"Dog Epithelium Extract",0,2
4729,"Doxapram Hydrochloride Bp",0,2
3310,"Doxazosin Mesilate, Finasteride",0,2
4765,"Doxycycline Bp",0,2
9820,"Doxycycline Hydrochloride",0,2
2696,"Dried Pressed Juice From Flowering Purple Coneflower Herb",0,2
5054,"Dried Pressed Juice From Fresh Flowering Purple Coneflower Herb (31.5 - 53.6 : 1)",0,2
4922,"Dronedarone Hydrochloride",0,2
7254,"Drospirenone, Ethinylestradiol Betadex Clathrate",0,2
8372,"Drotaverine Hydrochloride, Metamizole Sodium Monohydrate, Caffeine",0,2
2989,"Dry Extract (4 – 6 : 1) Of Thyme And Primula Root (25,0 : 4,2), Extraction Solvent: Water",0,2
11089,"Dry Extract From Bearberry Leaf (3.5-5.5:1), Corresponding To 64-96 Mg Of Arbutin, Extraction Solven",0,2
5184,"Dry Extract From Cranberry Fruit Juice, Corresponding To 36 Mg Of Proanthocyanidins, Calculated As P",0,2
10315,"Dry Extract From Devil's Claw Root (Der 4,4-5,0:1), Extraction Solvent: Ethanol 60% V/V",0,2
11227,"Dry Extract From Fresh Horse Chestnut Seeds Corresponding To 50 Mg Triterpene Glycosides, Calculated",0,2
5066,"Dry Extract From Fresh Sage Leaf (1:17-18), Extraction Solvent: Ethanol 68% V/V, Tincture From Fresh",0,2
6030,"Dry Extract From Ginkgo (35-67:1), Refined And Quantified Corresponding To 22 - 27% Flavonoids, 2.6",0,2
6041,"Dry Extract From Ginseng Root (3-7:1): Ethanol 40 % (V/V)",0,2
4207,"Dry Extract From Goldenrod (5-7: 1), Extration Solvent: Ethanol 30% (M/M)",0,2
10172,"Dry Extract From Lavender Flower (4-8:1), Extraction Solvent: Etahnol 70% V/V, Dry Extract From Hop",0,2
7654,"Dry Extract From Milk Thistle Fruit (30-40:1), Extraction Agent: Ethanol 96 % (V/V)”.",0,2
7272,"Dry Extract From Milk Thistle Fruit (36-44:1), Corresponding To 70 Mg Of Sylimarin, Calculated As Sy",0,2
10231,"Dry Extract From Milk Thistle Fruit (50-70:1), Containing 86.5 Mg Silymarin, Extraction Solvent: Ace",0,2
7273,"Dry Extract From Milk Thistle Fruit (Der 36-44:1) Equivalent To 75.0-80.9% Silymarin (Dnph) And 58.0",0,2
6384,"Dry Extract From Milk Thistle Fruit: 135-152 Mg Corresponding To 83 Mg Silymarin, Calculated As Syli",0,2
7173,"Dry Extract From Passion Flower (4-7:1), Extraction Solvent: Ethanol 50% V/V, Valerian Root Dry Extr",0,2
2815,"Dry Extract From Purple Coneflower Root (6-7:1), Extraction Solvent: Ethanol 30% (V/V)",0,2
9858,"Dry Extract From Rhodiola Rosea Root With Rhizome (1.5-5: 1), Extraction Solvent: Ethanol 70% (V/V)",0,2
2931,"Dry Extract From Thyme Herb (6-10 : 1), Extracting Agent: Ethanol 70% (V/V)",0,2
3406,"Dry Extract Of Agnus Castus Fruit (7-13:1)",0,2
10380,"Dry Extract Of Common Horse Chestnut",0,2
4775,"Dry Extract Of Defatted Cucurbita Pepo Convar. Citrullina Var. Styriaca Seed (Der 21-36:1), Extracti",0,2
3498,"Dry Extract Of Dried Crude Pollen From Secale Cereale, Phleum Pratense And Zea Mays (30:1.5:1), Der:",0,2
